datetime,count
2011-01-22 12:00:00,109.32532442667578
2011-01-22 13:00:00,111.86586728768076
2011-01-22 14:00:00,106.73849989172734
2011-01-22 15:00:00,114.97116544577378
2011-01-22 16:00:00,117.98358658751519
2011-01-22 17:00:00,96.62586509033068
2011-01-22 18:00:00,96.45452216338741
2011-01-22 19:00:00,59.13181943313829
2011-01-22 20:00:00,53.361204255057096
2011-01-22 21:00:00,40.9775311063661
2011-01-22 22:00:00,33.76501816587744
2011-01-22 23:00:00,28.172430700951978
2011-01-23 00:00:00,38.05322682952572
2011-01-23 01:00:00,29.18756411154849
2011-01-23 02:00:00,23.673421075722132
2011-01-23 03:00:00,12.33290209408271
2011-01-23 05:00:00,2.733932955207618
2011-01-23 06:00:00,3.213046728045059
2011-01-23 07:00:00,12.54224621194929
2011-01-23 08:00:00,31.731447077036513
2011-01-23 09:00:00,56.07788766630245
2011-01-23 10:00:00,86.35001576403063
2011-01-23 11:00:00,140.48986338024457
2011-01-23 12:00:00,145.89914702219392
2011-01-23 13:00:00,150.1101378618439
2011-01-23 14:00:00,159.1621578863489
2011-01-23 15:00:00,158.75214681871358
2011-01-23 16:00:00,153.6449086192893
2011-01-23 17:00:00,126.75499210468833
2011-01-23 18:00:00,102.02029235883613
2011-01-23 19:00:00,68.34093512973435
2011-01-23 20:00:00,53.20480644147343
2011-01-23 21:00:00,37.64949579476483
2011-01-23 22:00:00,27.95773425155268
2011-01-23 23:00:00,19.219652705083128
2011-01-24 00:00:00,11.47622486736827
2011-01-24 01:00:00,5.338551358102104
2011-01-24 03:00:00,1.5735474000052974
2011-01-24 04:00:00,2.6024797597294507
2011-01-24 05:00:00,10.124123516084698
2011-01-24 06:00:00,50.14685069638049
2011-01-24 07:00:00,125.79868713883846
2011-01-24 08:00:00,267.67221976752734
2011-01-24 09:00:00,136.30245724614
2011-01-24 10:00:00,63.8450042366996
2011-01-24 11:00:00,67.15845936165132
2011-01-24 12:00:00,61.889056280214206
2011-01-24 13:00:00,56.49183855411852
2011-01-24 14:00:00,52.19572642794486
2011-01-24 15:00:00,67.22608734718919
2011-01-24 16:00:00,83.77325212280647
2011-01-24 17:00:00,173.29136220081278
2011-01-24 18:00:00,161.824340507336
2011-01-24 19:00:00,111.06554813954551
2011-01-24 20:00:00,82.40737325922893
2011-01-24 21:00:00,53.46224546790709
2011-01-24 22:00:00,27.815247201768166
2011-01-24 23:00:00,17.163711957773003
2011-01-25 00:00:00,7.650361952025827
2011-01-25 01:00:00,3.719241790109485
2011-01-25 02:00:00,2.1583500313680433
2011-01-25 04:00:00,1.7924587481068397
2011-01-25 05:00:00,7.405946275839313
2011-01-25 06:00:00,45.43377844426352
2011-01-25 07:00:00,125.51026683148947
2011-01-25 08:00:00,240.55032094000208
2011-01-25 09:00:00,139.39033411819702
2011-01-25 10:00:00,53.339831877484286
2011-01-25 11:00:00,63.4149136409595
2011-01-25 12:00:00,92.73259734400861
2011-01-25 13:00:00,91.85617490064828
2011-01-25 14:00:00,82.37374058840554
2011-01-25 15:00:00,94.01202134718082
2011-01-25 16:00:00,130.55630889787716
2011-01-25 17:00:00,255.12347412762816
2011-01-25 18:00:00,231.07445534247285
2011-01-25 19:00:00,131.390074889642
2011-01-25 20:00:00,99.69277727397345
2011-01-25 21:00:00,75.33740734340549
2011-01-25 22:00:00,45.61052069402334
2011-01-25 23:00:00,23.339089263876847
2011-01-26 00:00:00,9.45778667445451
2011-01-26 01:00:00,5.726427946698765
2011-01-26 02:00:00,1.7353809838499556
2011-01-26 05:00:00,3.360880728391484
2011-01-26 06:00:00,21.91991822523126
2011-01-26 07:00:00,60.742555635629486
2011-01-26 08:00:00,130.1090013445661
2011-01-26 09:00:00,62.70210027078552
2011-01-26 10:00:00,28.767888892386107
2011-01-26 11:00:00,22.911240071690393
2011-01-26 12:00:00,24.865428815010688
2011-01-26 13:00:00,24.867417829916818
2011-01-26 14:00:00,21.58974111533555
2011-01-26 15:00:00,23.434849303098034
2011-01-26 16:00:00,58.96329880448887
2011-01-26 17:00:00,81.64573437671481
2011-01-27 16:00:00,97.0741413481981
2011-01-27 17:00:00,185.10026180735224
2011-01-27 18:00:00,169.89707569018768
2011-01-27 19:00:00,107.73080555360343
2011-01-27 20:00:00,85.45077043705845
2011-01-27 21:00:00,65.73398891537511
2011-01-27 22:00:00,51.7092367715788
2011-01-27 23:00:00,31.849735486752433
2011-01-28 00:00:00,15.030363865400638
2011-01-28 01:00:00,7.199753249087578
2011-01-28 02:00:00,4.332245144179399
2011-01-28 03:00:00,2.6469921262940415
2011-01-28 05:00:00,9.22754475336601
2011-01-28 06:00:00,40.480877701783086
2011-01-28 07:00:00,106.87186549149008
2011-01-28 08:00:00,234.8773281798752
2011-01-28 09:00:00,91.05543995439119
2011-01-28 10:00:00,47.33015877876582
2011-01-28 11:00:00,47.128810729993795
2011-01-28 12:00:00,49.70566207282029
2011-01-28 13:00:00,49.52222208830764
2011-01-28 14:00:00,47.441472585539614
2011-01-28 15:00:00,61.29865687956004
2011-01-28 16:00:00,87.0363826774267
2011-01-28 17:00:00,195.7199093319124
2011-01-28 18:00:00,186.75902565675196
2011-01-28 19:00:00,113.28856514024793
2011-01-28 20:00:00,91.50175822261826
2011-01-28 21:00:00,59.213193072097035
2011-01-28 22:00:00,58.52920276212254
2011-01-28 23:00:00,48.905934828443655
2011-01-29 00:00:00,35.53548085374211
2011-01-29 01:00:00,28.324266458212108
2011-01-29 02:00:00,21.05441185075633
2011-01-29 03:00:00,11.514608565316967
2011-01-29 04:00:00,3.939380097692067
2011-01-29 06:00:00,4.615084035990273
2011-01-29 07:00:00,14.938111308276195
2011-01-29 08:00:00,39.848165347534426
2011-01-29 09:00:00,60.56640890136497
2011-01-29 10:00:00,70.16802146590479
2011-01-29 11:00:00,100.50140859473089
2011-01-29 12:00:00,111.32478476661821
2011-01-29 13:00:00,134.33985958526
2011-01-29 14:00:00,124.78009444711645
2011-01-29 15:00:00,155.08832090625924
2011-01-29 16:00:00,157.34881384293968
2011-01-29 17:00:00,131.55188544392234
2011-01-29 18:00:00,113.05843301416361
2011-01-29 19:00:00,64.94991757084281
2011-01-29 20:00:00,60.97594785081658
2011-01-29 21:00:00,52.97214159019308
2011-01-29 22:00:00,43.870117132341356
2011-01-29 23:00:00,35.875556554438674
2011-01-30 00:00:00,47.793557513293955
2011-01-30 01:00:00,27.8544532361632
2011-01-30 02:00:00,22.02945527787257
2011-01-30 03:00:00,11.957786937716016
2011-01-30 04:00:00,5.161921206549529
2011-01-30 05:00:00,2.9598327929905497
2011-01-30 07:00:00,11.293005264678227
2011-01-30 08:00:00,28.520410991307692
2011-01-30 09:00:00,55.86357525710246
2011-01-30 10:00:00,76.96303723138293
2011-01-30 11:00:00,133.81957937423766
2011-01-30 12:00:00,211.8720584067723
2011-01-30 13:00:00,200.80339685341391
2011-01-30 14:00:00,187.78161976658652
2011-01-30 15:00:00,206.52683787349832
2011-01-30 16:00:00,185.03011480357708
2011-01-30 17:00:00,153.29734204325626
2011-01-30 18:00:00,117.29580066410493
2011-01-30 19:00:00,74.90637396066433
2011-01-30 20:00:00,62.567056413264076
2011-01-30 21:00:00,47.99034137737278
2011-01-30 22:00:00,39.46781862773207
2011-01-30 23:00:00,24.78836950049236
2011-01-31 00:00:00,13.736892610919313
2011-01-31 01:00:00,4.390001703463429
2011-01-31 02:00:00,2.6730273588398203
2011-01-31 03:00:00,1.9548879964054002
2011-01-31 04:00:00,1.4677404421028077
2011-01-31 05:00:00,4.536077478303381
2011-01-31 06:00:00,30.435947356048224
2011-01-31 07:00:00,82.52432450267968
2011-01-31 08:00:00,197.74284316126534
2011-01-31 09:00:00,92.21996648268053
2011-01-31 10:00:00,48.60171445661927
2011-01-31 11:00:00,49.018517587803984
2011-01-31 12:00:00,60.40494347292576
2011-01-31 13:00:00,61.216089840191664
2011-01-31 14:00:00,51.705449124080914
2011-01-31 15:00:00,54.79598207632878
2011-01-31 16:00:00,72.33634364997232
2011-01-31 17:00:00,144.3075556300125
2011-01-31 18:00:00,142.64002101532
2011-01-31 19:00:00,143.14455228810039
2011-01-31 20:00:00,60.6026944423353
2011-01-31 21:00:00,35.25273643730762
2011-01-31 22:00:00,33.7385666410874
2011-01-31 23:00:00,17.50344255424595
2011-02-20 00:00:00,35.545837980850216
2011-02-20 01:00:00,24.931942900753246
2011-02-20 02:00:00,19.250790638017776
2011-02-20 03:00:00,9.12436087044837
2011-02-20 04:00:00,2.116689923432284
2011-02-20 06:00:00,3.344892305750826
2011-02-20 07:00:00,13.0966845823657
2011-02-20 08:00:00,36.552391301242096
2011-02-20 09:00:00,66.70339954060323
2011-02-20 10:00:00,125.57836225293231
2011-02-20 11:00:00,209.38348805774515
2011-02-20 12:00:00,230.3398861974596
2011-02-20 13:00:00,236.38858413130885
2011-02-20 14:00:00,242.54972824215417
2011-02-20 15:00:00,245.2664681262365
2011-02-20 16:00:00,229.71132536342293
2011-02-20 17:00:00,182.77250203276924
2011-02-20 18:00:00,141.49736484894964
2011-02-20 19:00:00,97.13223009618375
2011-02-20 20:00:00,79.29606406585215
2011-02-20 21:00:00,68.23622210250852
2011-02-20 22:00:00,52.30916768968876
2011-02-20 23:00:00,37.890826273132205
2011-02-21 00:00:00,23.42445317915118
2011-02-21 01:00:00,12.609145813401733
2011-02-21 02:00:00,7.268565966404917
2011-02-21 03:00:00,5.607094026474997
2011-02-21 04:00:00,3.9648329630471464
2011-02-21 05:00:00,6.780667111126476
2011-02-21 06:00:00,16.09659207397358
2011-02-21 07:00:00,54.09078684118215
2011-02-21 08:00:00,69.31584898076291
2011-02-21 09:00:00,91.09330063834999
2011-02-21 10:00:00,93.55005311509798
2011-02-21 11:00:00,176.6668694350147
2011-02-21 12:00:00,196.14247004017867
2011-02-21 13:00:00,63.40600767916008
2011-02-21 14:00:00,174.05896692948073
2011-02-21 15:00:00,155.27976673208335
2011-02-21 16:00:00,77.29224277953334
2011-02-21 17:00:00,162.48377165734632
2011-02-21 18:00:00,146.57416684470655
2011-02-21 19:00:00,93.04865525686239
2011-02-21 20:00:00,42.750375502681976
2011-02-21 21:00:00,25.582089491424874
2011-02-21 22:00:00,19.60642384336566
2011-02-21 23:00:00,13.216873886813897
2011-02-22 06:00:00,35.65736258021912
2011-02-22 07:00:00,96.20197378660089
2011-02-22 08:00:00,258.3302426056136
2011-02-22 09:00:00,127.43664174249466
2011-02-22 10:00:00,54.0015141376129
2011-02-22 11:00:00,55.99875640619959
2011-02-22 12:00:00,72.17915514057098
2011-02-22 13:00:00,77.18167778449956
2011-02-22 14:00:00,69.58340266110346
2011-02-22 15:00:00,83.36874399617831
2011-02-22 16:00:00,94.13453848162398
2011-02-22 17:00:00,191.66036079926988
2011-02-22 18:00:00,190.68199311058845
2011-02-22 19:00:00,105.83064924064544
2011-02-22 20:00:00,89.24258846056195
2011-02-22 21:00:00,61.51534291693706
2011-02-22 22:00:00,39.330603822271236
2011-02-22 23:00:00,22.57246609290908
2011-02-23 00:00:00,11.088428510359538
2011-02-23 01:00:00,4.974327125549726
2011-02-23 02:00:00,2.6484006762995707
2011-02-23 03:00:00,1.5845128996883922
2011-02-23 05:00:00,8.358234511026883
2011-02-23 06:00:00,45.38899927814141
2011-02-23 07:00:00,136.41106676398482
2011-02-23 08:00:00,277.34437666528646
2011-02-23 09:00:00,167.154564744423
2011-02-23 10:00:00,64.71740114648875
2011-02-23 11:00:00,80.1856958039101
2011-02-23 12:00:00,104.55640556608626
2011-02-23 13:00:00,104.68718192087071
2011-02-23 14:00:00,107.67115148525784
2011-02-23 15:00:00,110.98843035862576
2011-02-23 16:00:00,152.68127160157294
2011-02-23 17:00:00,298.6776611447251
2011-02-23 18:00:00,275.16015589828237
2011-02-23 19:00:00,171.23068602791443
2011-02-23 20:00:00,102.65201617117805
2011-02-23 21:00:00,72.3378253527361
2011-02-23 22:00:00,58.95231809277848
2011-02-23 23:00:00,33.061062693368854
2011-02-24 00:00:00,12.481736680071906
2011-02-24 01:00:00,6.325934625758373
2011-02-24 02:00:00,3.309320120003621
2011-02-24 03:00:00,2.072479951457812
2011-02-24 05:00:00,10.333744256189068
2011-02-24 06:00:00,48.292462935341575
2011-02-24 07:00:00,147.03100100815263
2011-02-24 08:00:00,365.57441406574094
2011-02-24 09:00:00,144.31386845118266
2011-02-24 10:00:00,82.36443069226242
2011-02-24 11:00:00,98.34566823098135
2011-02-24 12:00:00,119.7112637769895
2011-02-24 13:00:00,116.84975767975911
2011-02-24 14:00:00,103.4593943678835
2011-02-24 15:00:00,32.25172428404045
2011-02-24 16:00:00,62.59405998438392
2011-02-24 17:00:00,198.49626855208308
2011-02-24 18:00:00,237.86988405728601
2011-02-24 19:00:00,68.99577146609714
2011-02-24 20:00:00,117.28628293933144
2011-02-24 21:00:00,93.17326419399406
2011-02-24 22:00:00,30.655426543398185
2011-02-24 23:00:00,48.510840870280575
2011-02-25 00:00:00,17.838995234475227
2011-02-25 01:00:00,13.517545713180976
2011-02-25 02:00:00,8.447581160958922
2011-02-25 03:00:00,3.143142822822906
2011-02-25 05:00:00,15.535573430672876
2011-02-25 06:00:00,53.47808152554036
2011-02-25 07:00:00,115.25961207437811
2011-02-25 08:00:00,274.66120392680045
2011-02-25 09:00:00,67.80287715139227
2011-02-25 10:00:00,44.92118318064276
2011-02-25 11:00:00,131.47072821287804
2011-02-25 12:00:00,61.6172123511639
2011-02-25 13:00:00,62.23264717212186
2011-02-25 14:00:00,49.56896690540512
2011-02-25 15:00:00,137.48983963068378
2011-02-25 16:00:00,137.5973605191153
2011-02-25 17:00:00,204.16961054114574
2011-02-25 18:00:00,209.92958715899965
2011-02-25 19:00:00,123.69347547773178
2011-02-25 20:00:00,92.09403321325075
2011-02-25 21:00:00,88.62260767400944
2011-02-25 22:00:00,67.21017842825393
2011-02-25 23:00:00,48.67826543807108
2011-02-26 00:00:00,43.02077974784688
2011-02-26 01:00:00,25.015208637624127
2011-02-26 02:00:00,17.088103721164625
2011-02-26 03:00:00,11.278342508990907
2011-02-26 04:00:00,4.171477825728994
2011-02-26 05:00:00,3.5983486913488787
2011-02-26 06:00:00,6.206514539148486
2011-02-26 07:00:00,17.933112823947727
2011-02-26 08:00:00,57.390256744084255
2011-02-26 09:00:00,96.6547843599769
2011-02-26 10:00:00,124.99027984078455
2011-02-26 11:00:00,227.39784500242519
2011-02-26 12:00:00,231.8534579050314
2011-02-26 13:00:00,205.19404074205193
2011-02-26 14:00:00,187.32137215066933
2011-02-26 15:00:00,206.75206858489645
2011-02-26 16:00:00,224.84659426261504
2011-02-26 17:00:00,208.85449564162457
2011-02-26 18:00:00,160.09016524818813
2011-02-26 19:00:00,89.0365580230623
2011-02-26 20:00:00,77.10216450145279
2011-02-26 21:00:00,68.49191315874995
2011-02-26 22:00:00,62.57423171058722
2011-02-26 23:00:00,45.21125956830001
2011-02-27 00:00:00,46.06378653090378
2011-02-27 01:00:00,36.97289929706497
2011-02-27 02:00:00,30.024407175877194
2011-02-27 03:00:00,16.917390874674894
2011-02-27 04:00:00,7.0238784509771355
2011-02-27 06:00:00,5.613125827704856
2011-02-27 07:00:00,19.491241120550086
2011-02-27 08:00:00,51.27444398608711
2011-02-27 09:00:00,98.55766241682765
2011-02-27 10:00:00,130.3635723679128
2011-02-27 11:00:00,238.89424210254867
2011-02-27 12:00:00,268.3666651016674
2011-02-27 13:00:00,276.0123563164916
2011-02-27 14:00:00,265.5312239416935
2011-02-27 15:00:00,264.9678743595162
2011-02-27 16:00:00,279.8576685038429
2011-02-27 17:00:00,198.66319793554217
2011-02-27 18:00:00,161.11154745175926
2011-02-27 19:00:00,99.5541927475649
2011-02-27 20:00:00,88.83989624593954
2011-02-27 21:00:00,78.53607129546441
2011-02-27 22:00:00,63.1364441175206
2011-02-27 23:00:00,45.00189874730788
2011-02-28 00:00:00,11.37011089715293
2011-02-28 01:00:00,2.421001688134235
2011-02-28 03:00:00,1.2791759513890668
2011-02-28 05:00:00,9.615003420802779
2011-02-28 06:00:00,57.56283612540898
2011-02-28 07:00:00,158.41923348121847
2011-02-28 08:00:00,266.9139820975398
2011-02-28 09:00:00,185.1387379850477
2011-02-28 10:00:00,95.61067092816717
2011-02-28 11:00:00,103.42162482051907
2011-02-28 12:00:00,127.60400877752662
2011-02-28 13:00:00,56.22194865738271
2011-02-28 14:00:00,39.95780423472765
2011-02-28 15:00:00,43.28460306621096
2011-02-28 16:00:00,80.55326111718534
2011-02-28 17:00:00,166.1345690657588
2011-02-28 18:00:00,262.3321420689407
2011-02-28 19:00:00,75.41743669231566
2011-02-28 20:00:00,52.62081822506545
2011-02-28 21:00:00,76.91295854186774
2011-02-28 22:00:00,29.802321452721575
2011-02-28 23:00:00,23.355855890512927
2011-03-20 00:00:00,52.705332391505145
2011-03-20 01:00:00,34.37083314654889
2011-03-20 02:00:00,29.49562072298381
2011-03-20 03:00:00,17.123641195291682
2011-03-20 04:00:00,4.0412564788435485
2011-03-20 05:00:00,3.87270436092958
2011-03-20 06:00:00,5.806649573712155
2011-03-20 07:00:00,17.81244178775329
2011-03-20 08:00:00,55.3185990043678
2011-03-20 09:00:00,96.263645119108
2011-03-20 10:00:00,139.4525903421258
2011-03-20 11:00:00,232.75281757144083
2011-03-20 12:00:00,276.3912963504019
2011-03-20 13:00:00,298.33923404261634
2011-03-20 14:00:00,308.13981427497646
2011-03-20 15:00:00,307.67483829402863
2011-03-20 16:00:00,301.26224881223953
2011-03-20 17:00:00,218.25079461141706
2011-03-20 18:00:00,153.16211490537003
2011-03-20 19:00:00,100.81305088034875
2011-03-20 20:00:00,79.95562321939502
2011-03-20 21:00:00,49.597167903053474
2011-03-20 22:00:00,37.090180279598925
2011-03-20 23:00:00,14.528784699573505
2011-03-21 00:00:00,7.161198030713562
2011-03-21 01:00:00,5.592088623368093
2011-03-21 02:00:00,3.3196886042273372
2011-03-21 03:00:00,1.7571470767518642
2011-03-21 05:00:00,10.200029596376071
2011-03-21 06:00:00,37.65597702683263
2011-03-21 07:00:00,72.61765271877421
2011-03-21 08:00:00,303.98113374663524
2011-03-21 09:00:00,131.94115290787366
2011-03-21 10:00:00,76.41579868385142
2011-03-21 11:00:00,89.13402286770537
2011-03-21 12:00:00,124.50323351041587
2011-03-21 13:00:00,146.69234975326145
2011-03-21 14:00:00,150.23900121273763
2011-03-21 15:00:00,160.36612939345463
2011-03-21 16:00:00,203.21997761290083
2011-03-21 17:00:00,438.97554690848847
2011-03-21 18:00:00,415.04136563115344
2011-03-21 19:00:00,329.364244203397
2011-03-21 20:00:00,274.52957046472415
2011-03-21 21:00:00,175.0328560788133
2011-03-21 22:00:00,122.58273821780091
2011-03-21 23:00:00,62.18820292981113
2011-03-22 00:00:00,24.91272631113029
2011-03-22 01:00:00,8.938726968542618
2011-03-22 02:00:00,5.683372423809116
2011-03-22 03:00:00,2.5200667617339683
2011-03-22 04:00:00,2.302682367770924
2011-03-22 05:00:00,17.212824963022644
2011-03-22 06:00:00,85.0536678818708
2011-03-22 07:00:00,221.54907744231423
2011-03-22 08:00:00,392.20134513420527
2011-03-22 09:00:00,172.3222797611586
2011-03-22 10:00:00,115.81050335426411
2011-03-22 11:00:00,146.15680432223692
2011-03-22 12:00:00,205.30227443587748
2011-03-22 13:00:00,217.1971541734583
2011-03-22 14:00:00,186.589839872894
2011-03-22 15:00:00,212.37372039863274
2011-03-22 16:00:00,304.34431759461984
2011-03-22 17:00:00,556.7265058129422
2011-03-22 18:00:00,525.7378478020906
2011-03-22 19:00:00,225.07108157631575
2011-03-22 20:00:00,156.20346071427832
2011-03-22 21:00:00,114.65349334264815
2011-03-22 22:00:00,81.5077342413048
2011-03-22 23:00:00,48.34813796995981
2011-03-23 00:00:00,8.424225905691463
2011-03-23 01:00:00,3.2037144602491687
2011-03-23 02:00:00,2.194825215513768
2011-03-23 03:00:00,1.9369543540719363
2011-03-23 05:00:00,6.4780705320184655
2011-03-23 06:00:00,64.74450902555968
2011-03-23 07:00:00,161.52654298602184
2011-03-23 08:00:00,326.69813635250785
2011-03-23 09:00:00,149.30330749828218
2011-03-23 10:00:00,71.4389274113381
2011-03-23 11:00:00,92.37970965823018
2011-03-23 12:00:00,86.92099337130983
2011-03-23 13:00:00,51.640121696129384
2011-03-23 14:00:00,93.37207948268716
2011-03-23 15:00:00,102.67402857903369
2011-03-23 16:00:00,146.0928502562137
2011-03-23 17:00:00,332.9310304196856
2011-03-23 18:00:00,148.98897721160495
2011-03-23 19:00:00,78.97519874879038
2011-03-23 20:00:00,30.6554034356657
2011-03-23 21:00:00,30.285269537236484
2011-03-23 22:00:00,51.5773203428719
2011-03-23 23:00:00,23.596243044893523
2011-03-24 00:00:00,17.09932292717125
2011-03-24 01:00:00,7.054214528175695
2011-03-24 02:00:00,4.368688957793333
2011-03-24 03:00:00,1.7854227075888167
2011-03-24 04:00:00,1.8028450704925922
2011-03-24 05:00:00,12.223667588315752
2011-03-24 06:00:00,65.57806469125575
2011-03-24 07:00:00,77.55169037291034
2011-03-24 08:00:00,148.3352531739506
2011-03-24 09:00:00,148.7232350523767
2011-03-24 10:00:00,69.54171225888075
2011-03-24 11:00:00,75.21317076472623
2011-03-24 12:00:00,83.13083314281175
2011-03-24 13:00:00,87.49306815934531
2011-03-24 14:00:00,75.16144536675723
2011-03-24 15:00:00,76.70113939849294
2011-03-24 16:00:00,96.72476275936214
2011-03-24 17:00:00,215.86510191593223
2011-03-24 18:00:00,219.33142222144298
2011-03-24 19:00:00,158.656434574266
2011-03-24 20:00:00,114.01097487018562
2011-03-24 21:00:00,94.6856122637968
2011-03-24 22:00:00,64.8010165307584
2011-03-24 23:00:00,44.7100313853023
2011-03-25 00:00:00,20.182576155443897
2011-03-25 01:00:00,8.068840102128316
2011-03-25 02:00:00,4.62948727505547
2011-03-25 03:00:00,2.3973195884850496
2011-03-25 04:00:00,1.6422484944011007
2011-03-25 05:00:00,9.369087229806915
2011-03-25 06:00:00,51.014043319033625
2011-03-25 07:00:00,147.4769580954651
2011-03-25 08:00:00,343.73003863474514
2011-03-25 09:00:00,189.06119945964258
2011-03-25 10:00:00,106.27950571193455
2011-03-25 11:00:00,110.1829264236372
2011-03-25 12:00:00,133.5330962917726
2011-03-25 13:00:00,131.10852729363032
2011-03-25 14:00:00,151.07031221998474
2011-03-25 15:00:00,107.80628021221199
2011-03-25 16:00:00,128.23099560128392
2011-03-25 17:00:00,219.46970136802287
2011-03-25 18:00:00,237.87514846288985
2011-03-25 19:00:00,104.0150351073737
2011-03-25 20:00:00,89.48341450848451
2011-03-25 21:00:00,71.874455882953
2011-03-25 22:00:00,56.6460470790716
2011-03-25 23:00:00,41.00358466667325
2011-03-26 00:00:00,37.104312465843265
2011-03-26 01:00:00,26.664598047645264
2011-03-26 02:00:00,22.153225556467657
2011-03-26 03:00:00,11.948714812690605
2011-03-26 04:00:00,2.8227863235105404
2011-03-26 05:00:00,4.776013867188256
2011-03-26 06:00:00,9.214448066753727
2011-03-26 07:00:00,25.8003710801745
2011-03-26 08:00:00,63.60829789145478
2011-03-26 09:00:00,109.61042640030506
2011-03-26 10:00:00,146.62643711176673
2011-03-26 11:00:00,193.12068915304596
2011-03-26 12:00:00,220.75900304844663
2011-03-26 13:00:00,219.66731962172503
2011-03-26 14:00:00,221.11650345577863
2011-03-26 15:00:00,246.29886208379895
2011-03-26 16:00:00,224.58416422344314
2011-03-26 17:00:00,176.3838065777489
2011-03-26 18:00:00,131.99610195136015
2011-03-26 19:00:00,93.62131741685667
2011-03-26 20:00:00,77.52875403035786
2011-03-26 21:00:00,64.2518438909681
2011-03-26 22:00:00,55.35361915140784
2011-03-26 23:00:00,40.683659132463
2011-03-27 00:00:00,39.18801456293645
2011-03-27 01:00:00,29.94959926290675
2011-03-27 02:00:00,22.143371216763555
2011-03-27 03:00:00,11.586263772422107
2011-03-27 04:00:00,2.8950267410551502
2011-03-27 06:00:00,8.389069589082887
2011-03-27 07:00:00,18.126137235076683
2011-03-27 08:00:00,48.06268748615729
2011-03-27 09:00:00,88.67871441788057
2011-03-27 10:00:00,91.58642352016932
2011-03-27 11:00:00,155.31132762899682
2011-03-27 12:00:00,177.1838582595716
2011-03-27 13:00:00,209.71785658196106
2011-03-27 14:00:00,197.6010103415353
2011-03-27 15:00:00,201.58965438614072
2011-03-27 16:00:00,197.33248847088916
2011-03-27 17:00:00,163.51125058399822
2011-03-27 18:00:00,127.39554037212137
2011-03-27 19:00:00,98.47020859294192
2011-03-27 20:00:00,76.57843336484949
2011-03-27 21:00:00,61.65201991440179
2011-03-27 22:00:00,49.631078269533305
2011-03-27 23:00:00,34.996627711338164
2011-03-28 00:00:00,10.94574134813521
2011-03-28 01:00:00,4.544818062230425
2011-03-28 02:00:00,3.415085906193715
2011-03-28 03:00:00,1.6000903783182319
2011-03-28 05:00:00,12.063444651692784
2011-03-28 06:00:00,55.03740537017784
2011-03-28 07:00:00,138.0678281690892
2011-03-28 08:00:00,360.7636768367592
2011-03-28 09:00:00,142.5987982387981
2011-03-28 10:00:00,88.916280974338
2011-03-28 11:00:00,82.88869283426385
2011-03-28 12:00:00,98.59309954304658
2011-03-28 13:00:00,93.72492463606912
2011-03-28 14:00:00,103.96619912154117
2011-03-28 15:00:00,101.05063206241906
2011-03-28 16:00:00,149.31808630881045
